Movie_Id,Title,Status,Language,Budget,Revenue,Runtime,Release_Year,Release_Date,Popularity,Vote_Average,Vote_Count,Crew_Name,Actor_Name,Genre_Name,Company_Name,Country_Name
188207,The Legend of Hercules,Released,En,70000000,61279452,99,2014,10-01-2014 00:00,25.020428,4.4,533,,Kellan Lutz,Action,Millennium Films,United States Of America
188652,The Ghastly Love of Johnny X,Released,En,0,0,106,2013,26-04-2013 00:00,0.209475,6.6,8,,Will Keenan,Comedy,,
188927,Star Trek Beyond,Released,En,185000000,343471816,122,2016,07-07-2016 00:00,65.352913,6.6,2568,,Chris Pine,Action,Paramount Pictures,United States Of America
189711,Love in the Time of Monsters,Released,En,0,0,0,2014,08-03-2014 00:00,0.133619,5,2,,Kane Hodder,Horror,Red Cube Picture,United States Of America
190847,The Last Days on Mars,Released,En,0,0,98,2013,11-08-2013 00:00,18.764453,5.2,302,,Liev Schreiber,Science Fiction,Qwerty Films,Ireland
190859,American Sniper,Released,En,58800000,542307423,133,2014,11-12-2014 00:00,87.53437,7.4,4469,,Bradley Cooper,War,Village Roadshow Pictures,United States Of America
190955,Blood Ties,Released,En,25500000,2415472,128,2013,22-08-2013 00:00,12.756344,6,171,,Clive Owen,Thriller,Wild Bunch,France
191229,Iguana,Released,En,0,0,88,1988,01-04-1988 00:00,0.214704,6,1,,Everett Mcgill,,,
191714,The Lunchbox,Released,Hi,1000000,4235151,104,2013,19-09-2013 00:00,14.017809,7.3,221,,Irrfan Khan,Drama,Utv Motion Pictures,India
192102,3 Days to Kill,Released,En,28000000,52597999,113,2014,14-02-2014 00:00,41.638961,6,883,,Kevin Costner,Action,Wonderland Sound And Vision,France
192132,Palo Alto,Released,En,0,0,100,2014,09-05-2014 00:00,16.570708,6.4,348,,Emma Roberts,Drama,Tribeca Film,United States Of America
192134,Dom Hemingway,Released,En,0,523511,93,2013,15-11-2013 00:00,10.416332,5.8,212,,Jude Law,Comedy,Bbc Films,United Kingdom
192136,Mandela: Long Walk to Freedom,Released,En,35000000,27330000,141,2013,06-12-2013 00:00,15.50957,6.5,224,,Idris Elba,Drama,Distant Horizons,United Kingdom
192141,No Escape,Released,En,5000000,54418872,103,2015,26-08-2015 00:00,38.006982,6.7,777,,Owen Wilson,Action,Bold Films,United States Of America
192210,Open Road,Released,En,3000000,0,85,2013,12-04-2013 00:00,2.680629,5.2,18,,Camilla Belle,Action,Society Entertainment,Brazil
192577,Space Pirate Captain Harlock,Released,Ja,30000000,17137302,115,2013,07-09-2013 00:00,14.726338,6.5,356,,Shun Oguri,Animation,Toei Animation Company,Japan
193603,Hayride,Released,En,60000,0,93,2012,13-10-2012 00:00,0.412342,5.1,6,,Richard Tyson,Thriller,,United States Of America
193610,The Other Woman,Released,En,40000000,196781193,109,2014,16-04-2014 00:00,34.519636,6.2,1437,,Cameron Diaz,Comedy,Twentieth Century Fox Film Corporation,United States Of America
193613,Metallica: Through the Never,Released,En,18000000,7972967,93,2013,25-09-2013 00:00,7.871686,6.7,83,,Dane Dehaan,Music,Exclusive Media Group,United States Of America
193722,R100,Released,Ja,5500000,0,100,2013,05-10-2013 00:00,3.21392,5.4,31,,Nao Omori,Comedy,Warner Bros.,Japan
193756,Lone Survivor,Released,En,40000000,149295601,121,2013,24-12-2013 00:00,37.084384,7.4,1526,,Mark Wahlberg,Action,Universal Pictures,United States Of America
193893,Let's Be Cops,Released,En,17000000,136621271,104,2014,13-08-2014 00:00,70.668923,6.4,1219,,Jake Johnson,Comedy,Twentieth Century Fox Film Corporation,United States Of America
194588,Short Cut to Nirvana: Kumbh Mela,Released,En,0,0,85,2004,11-05-2004 00:00,0.004998,0,0,,,,,
194662,Birdman,Released,En,18000000,103215094,119,2014,27-08-2014 00:00,89.811154,7.4,4535,,Michael Keaton,Drama,Worldview Entertainment,United States Of America
195589,Neighbors,Released,En,18000000,268157400,96,2014,08-05-2014 00:00,36.471231,6.2,2713,,Seth Rogen,Comedy,Universal Pictures,United States Of America
196867,Annie,Released,En,65000000,133821816,119,2014,19-12-2014 00:00,33.439187,6,466,,Quvenzhané Wallis,Comedy,Columbia Pictures,United States Of America
198062,Coffee Town,Released,En,0,0,87,2013,09-07-2013 00:00,2.253589,6.7,45,,Glenn Howerton,Comedy,,United States Of America
198184,Chappie,Released,En,49000000,104399548,120,2015,04-03-2015 00:00,116.700319,6.6,3062,,Sharlto Copley,Crime,Columbia Pictures,Mexico
198185,Million Dollar Arm,Released,En,25000000,38307627,124,2014,09-05-2014 00:00,17.312433,6.6,259,,Jon Hamm,Drama,Walt Disney Pictures,United States Of America
198277,Begin Again,Released,En,8000000,63464861,104,2013,07-09-2013 00:00,35.735689,7.3,1254,,Mark Ruffalo,Comedy,Likely Story,United States Of America
198370,Mutual Friends,Released,En,0,0,0,2014,15-04-2014 00:00,0.136721,0,0,,Caitlin Fitzgerald,,,
198663,The Maze Runner,Released,En,34000000,348319861,113,2014,10-09-2014 00:00,131.815575,7,5371,,Dylan O'Brien,Action,Ingenious Media,United States Of America
199373,The Frozen Ground,Released,En,27220000,5496951,105,2013,18-07-2013 00:00,28.060472,6.1,465,,Nicolas Cage,Thriller,Grindstone Entertainment Group,United States Of America
199933,Atlas Shrugged Part III: Who is John Galt?,Released,En,5000000,846704,99,2014,12-09-2014 00:00,1.731035,3.9,15,,Eric Allan Kramer,Drama,Atlas 3 Productions,United States Of America
200505,Draft Day,Released,En,25000000,28831145,109,2014,11-04-2014 00:00,14.17009,6.5,304,,Kevin Costner,Drama,Summit Entertainment,United States Of America
201088,Blackhat,Released,En,70000000,17752940,133,2015,13-01-2015 00:00,46.832372,5.1,826,,Chris Hemsworth,Crime,Universal Pictures,United States Of America
201132,Antarctica: A Year on Ice,Released,En,1000000,0,92,2013,05-09-2013 00:00,1.883947,7.2,29,,Genevieve Bachman,Drama,Antzworks,New Zealand
202575,Thunder and the House of Magic,Released,En,34000000,0,85,2013,24-12-2013 00:00,12.867326,6.3,121,,Brianne Siddall,Family,Studiocanal,Belgium
202604,The Vatican Exorcisms,Released,En,0,0,0,2013,29-05-2013 00:00,0.447166,4.4,11,,Joe Marino,Horror,,
203801,The Man from U.N.C.L.E.,Released,En,75000000,108145109,116,2015,13-08-2015 00:00,48.744209,7.1,2265,,Henry Cavill,Comedy,Davis Entertainment,United States Of America
203833,The Book Thief,Released,En,0,76586316,131,2013,08-11-2013 00:00,57.84156,7.4,1486,,Geoffrey Rush,Drama,Studio Babelsberg,Germany
204082,Homefront,Released,En,22000000,43058898,100,2013,27-11-2013 00:00,35.737655,6.4,875,,Jason Statham,Action,Millennium Films,United States Of America
204922,Before I Go to Sleep,Released,En,22000000,15447154,92,2014,03-09-2014 00:00,48.784734,6.2,659,,Nicole Kidman,Mystery,Studiocanal,France
205126,Independence Daysaster,Released,En,1800000,0,86,2013,27-06-2013 00:00,1.959405,4.2,22,,Casey Dubois,Action,Independence Day Productions,Canada
205220,Philomena,Released,En,12000000,100129872,98,2013,01-11-2013 00:00,29.019504,7.4,579,,Judi Dench,Drama,Bbc Films,United Kingdom
205321,Sharknado,Released,En,1000000,0,86,2013,11-07-2013 00:00,20.466433,3.8,476,,Ian Ziering,Tv Movie,The Asylum,United States Of America
205584,Gods of Egypt,Released,En,140000000,150680864,127,2016,25-02-2016 00:00,56.257249,5.3,1277,,Brenton Thwaites,Fantasy,Summit Entertainment,Australia
205587,The Judge,Released,En,50000000,83719388,141,2014,08-10-2014 00:00,42.472324,7.2,1417,,Robert Duvall,Drama,Village Roadshow Pictures,United States Of America
205588,Our Kind of Traitor,Released,En,0,9930095,108,2016,05-05-2016 00:00,10.547959,6,160,,Ewan Mcgregor,Thriller,Studiocanal,France
205596,The Imitation Game,Released,En,14000000,233555708,113,2014,14-11-2014 00:00,145.364591,8,5723,,Benedict Cumberbatch,History,Black Bear Pictures,United Kingdom
205775,In the Heart of the Sea,Released,En,100000000,93820758,122,2015,20-11-2015 00:00,50.767332,6.5,1276,,Chris Hemsworth,Thriller,Imagine Entertainment,United States Of America
206197,The Sisterhood of Night,Released,En,0,0,104,2015,10-04-2015 00:00,2.868942,6.5,31,,Kara Hayward,Mystery,,
206213,Zombie Hunter,Released,En,0,0,93,2013,25-07-2013 00:00,3.418372,3.5,34,,Martin Copping,Comedy,Arrowstorm Entertainment,United States Of America
206284,Grace Unplugged,Released,En,0,0,102,2013,04-10-2013 00:00,2.160586,6,24,,Aj Michalka,Drama,Coram Deo Studios,United States Of America
206296,The Last Five Years,Released,En,0,0,94,2014,03-11-2014 00:00,5.563068,5.5,143,,Anna Kendrick,Comedy,Lucky Monkey Pictures,United States Of America
206412,Lisa Picard Is Famous,Released,En,0,0,90,2000,14-05-2000 00:00,0.690089,4,1,,Laura Kirk,,,
206563,Trash,Released,Pt,0,0,112,2014,09-10-2014 00:00,14.637357,7.1,242,,Rickson Tevez,Adventure,O2 Filmes,Brazil
206647,Spectre,Released,En,245000000,880674609,148,2015,26-10-2015 00:00,107.376788,6.3,4466,,Daniel Craig,Action,Columbia Pictures,United Kingdom
207769,Banshee Chapter,Released,En,950000,0,87,2013,26-08-2013 00:00,7.310879,5.7,92,,Ted Levine,Horror,Before The Door Pictures,United States Of America
208134,Bad Grandpa,Released,En,15000000,151831537,92,2013,22-10-2013 00:00,27.165222,6,680,,Johnny Knoxville,Comedy,Paramount Pictures,United States Of America
208763,Forbidden Kingdom,Released,Ru,26000000,0,127,2014,30-01-2014 00:00,7.182761,4.9,71,,Jason Flemyng,Thriller,Universal Pictures,Czech Republic
208869,Plastic,Released,En,10,0,102,2014,30-04-2014 00:00,9.70276,6.1,86,,Ed Speleers,Drama,Gateway Films,United Kingdom
209112,Batman v Superman: Dawn of Justice,Released,En,250000000,873260194,151,2016,23-03-2016 00:00,155.790452,5.7,7004,,Ben Affleck,Action,Dc Comics,United States Of America
209263,Enough Said,Released,En,0,25288872,93,2013,18-09-2013 00:00,14.969093,6.6,348,,Julia Louis-Dreyfus,Comedy,Fox Searchlight Pictures,United States Of America
209274,Ida,Released,Pl,2159280,10700000,80,2013,25-10-2013 00:00,13.265432,7.1,260,,Agata Trzebuchowska,Drama,Danish Film Institute,Denmark
209403,Bad Words,Released,En,9500000,7800000,88,2013,06-09-2013 00:00,14.105392,6.4,334,,Jason Bateman,Comedy,Darko Entertainment,United States Of America
209451,Jersey Boys,Released,En,40000000,67347013,134,2014,05-06-2014 00:00,14.199933,6.8,255,,Christopher Walken,Music,Warner Bros.,United States Of America
210577,Gone Girl,Released,En,61000000,369330363,145,2014,01-10-2014 00:00,143.041543,7.9,5862,,Ben Affleck,Mystery,Twentieth Century Fox Film Corporation,United States Of America
210860,Mortdecai,Released,En,60000000,30418560,106,2015,21-01-2015 00:00,52.417529,5.4,1055,,Johnny Depp,Comedy,Lionsgate,United States Of America
211086,Faith Connections,Released,Hi,550000,0,115,2013,21-11-2013 00:00,0.48088,4.2,3,,Bhole Baba,Documentary,Jungle Book Entertainment,France
211557,Vessel,Released,En,0,0,14,2012,28-10-2012 00:00,0.322553,5.9,8,,Brandon Bales,Horror,Baker'S Dozen Productions,United States Of America
211672,Minions,Released,En,74000000,1156730962,91,2015,17-06-2015 00:00,875.581305,6.4,4571,,Sandra Bullock,Family,Universal Pictures,United States Of America
211954,Instructions Not Included,Released,Es,5500000,99067206,115,2013,20-07-2013 00:00,9.59729,7.5,205,,Loreto Peralta,Comedy,Filmax,Mexico
214756,Ted 2,Released,En,68000000,217022588,115,2015,25-06-2015 00:00,68.734513,6.2,2463,,Mark Wahlberg,Comedy,Universal Pictures,United States Of America
215211,Grace of Monaco,Released,En,30000000,0,103,2014,14-05-2014 00:00,10.958697,5.8,195,,Nicole Kidman,Romance,Gaumont,Belgium
215881,Plush,Released,En,0,0,98,2013,13-09-2013 00:00,5.099368,5.4,40,,Emily Browning,Thriller,Blumhouse Productions,United States Of America
215918,1982,Released,En,1000000,0,90,2013,31-12-2013 00:00,0.175885,5,1,,Bokeem Woodbine,Drama,,United States Of America
215924,The Amazing Catfish,Released,Es,1300000,0,87,2013,10-08-2013 00:00,1.473405,5.7,17,,Lisa Owen,Comedy,Cine Canibal,Mexico
216015,Fifty Shades of Grey,Released,En,40000000,571006128,125,2015,11-02-2015 00:00,98.755657,5.2,3254,,Dakota Johnson,Drama,Focus Features,United States Of America
216282,Into the Storm,Released,En,50000000,160602194,89,2014,06-08-2014 00:00,20.566554,5.8,817,,Richard Armitage,Action,New Line Cinema,United States Of America
217708,Of Horses and Men,Released,Is,10,11,85,2013,30-08-2013 00:00,1.617943,6.9,26,,Ingvar Eggert Sigurðsson,Drama,Filmhuset Gruppen,Norway
218043,Left Behind,Released,En,16000000,19682924,110,2014,03-10-2014 00:00,33.452469,3.7,392,,Nicolas Cage,Thriller,Stoney Lake Entertainment,United States Of America
218500,The Ballad of Gregorio Cortez,Released,En,0,0,104,1983,19-08-1983 00:00,0.592821,0,0,,Edward James Olmos,Western,Moctesuma Esparza Productions,United States Of America
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Released,En,28000000,100654149,81,2014,08-10-2014 00:00,22.14595,6.1,493,,Steve Carell,Family,Walt Disney Pictures,United States Of America
219716,Sparkler,Released,En,0,0,96,1999,19-03-1999 00:00,0.547654,0,1,,Park Overall,,,
220488,My Lucky Star,Released,Zh,0,0,114,2013,17-09-2013 00:00,1.86453,4.3,8,,Zhang Ziyi,Comedy,Bona International Film Group,China
220490,Her Cry: La Llorona Investigation,Released,En,0,0,89,2013,19-04-2013 00:00,0.056459,0,0,,Nichole Ceballos,Horror,,
222250,A True Story,Released,En,0,0,96,2013,20-09-2013 00:00,0.970351,6.8,2,,Katrina Bowden,Comedy,Team Awesome Films,
222649,Rosewater,Released,En,0,0,103,2014,07-11-2014 00:00,5.75555,6.5,98,,Gael García Bernal,Drama,Odd Lot Entertainment,United States Of America
222899,About Last Night,Released,En,12500000,49002684,100,2014,14-02-2014 00:00,11.828068,6,210,,Kevin Hart,Comedy,"Screen Gems, Inc.",United States Of America
222935,The Fault in Our Stars,Released,En,12000000,307166834,125,2014,16-05-2014 00:00,74.358971,7.6,3759,,Shailene Woodley,Romance,Fox 2000 Pictures,United States Of America
222936,Aloha,Released,En,37000000,26250020,105,2015,27-05-2015 00:00,29.652536,5.2,692,,Bradley Cooper,Drama,Scott Rudin Productions,United States Of America
223485,Slow West,Released,En,0,229094,84,2015,16-04-2015 00:00,14.936661,6.6,367,,Michael Fassbender,Romance,The New Zealand Film Commission,New Zealand
223702,Sausage Party,Released,En,19000000,140752617,83,2016,11-07-2016 00:00,66.242737,5.6,2238,,Seth Rogen,Adventure,Columbia Pictures,Canada
224141,Into the Woods,Released,En,50000000,212902372,125,2014,25-12-2014 00:00,65.90161,5.6,1652,,Meryl Streep,Fantasy,Walt Disney Pictures,United States Of America
224569,Taxman,Released,En,0,0,104,1999,16-09-1999 00:00,0.964802,2,1,,Joe Pantoliano,Action,Counterclock Productions,United States Of America
225235,The Geographer Drank His Globe Away,Released,Ru,0,4037782,120,2013,26-07-2013 00:00,1.876621,7.3,23,,Konstantin Khabenskiy,Drama,Marmot-Film,Russia
225565,That Awkward Moment,Released,En,8000000,26049082,94,2014,29-01-2014 00:00,37.821106,6.1,1004,,Zac Efron,Comedy,Treehouse Pictures,United States Of America
225574,Non-Stop,Released,En,50000000,222809600,106,2014,26-01-2014 00:00,83.295796,6.8,2268,,Liam Neeson,Action,Studiocanal,France
225886,Sex Tape,Released,En,40000000,126069509,97,2014,17-07-2014 00:00,72.641296,5.3,1695,,Cameron Diaz,Comedy,Escape Artists,United States Of America
226354,The Christmas Candle,Released,En,0,0,100,2013,22-11-2013 00:00,1.799504,5.8,8,,Hans Matheson,Drama,Impact Productions Llc,United Kingdom
226458,Backmask,Released,En,0,0,91,2015,16-01-2015 00:00,3.619167,4.7,79,,Stephen Lang,Thriller,Go Productions,United States Of America
226486,Tammy,Released,En,20000000,100525432,97,2014,02-07-2014 00:00,21.657563,5,500,,Melissa Mccarthy,Comedy,New Line Cinema,United States Of America
226857,Endless Love,Released,En,20000000,34077920,103,2014,12-02-2014 00:00,27.256849,6.7,542,,Alex Pettyfer,Drama,Universal Pictures,United States Of America
227156,The Giver,Released,En,25000000,66980456,94,2014,11-08-2014 00:00,53.811461,6.4,1798,,Jeff Bridges,Drama,The Weinstein Company,United States Of America
227159,Horrible Bosses 2,Released,En,42000000,107670357,108,2014,26-11-2014 00:00,82.185281,6.1,1536,,Jason Bateman,Comedy,New Line Cinema,United States Of America
227306,Unbroken,Released,En,65000000,163442937,137,2014,25-12-2014 00:00,43.055253,7.3,1400,,Jack O'Connell,Drama,Legendary Pictures,United States Of America
227348,Paranormal Activity: The Marked Ones,Released,En,5000000,86362372,84,2014,01-01-2014 00:00,19.984477,5.2,449,,Andrew Jacobs,Horror,Blumhouse Productions,United States Of America
227707,The Adventurer: The Curse of the Midas Box,Released,En,25000000,6399,99,2013,05-12-2013 00:00,8.842722,5.1,73,,Aneurin Barnard,Fantasy,Matador Pictures,Belgium
227719,Project Almanac,Released,En,12000000,32248241,106,2015,30-01-2015 00:00,32.940597,6.4,933,,Jonny Weston,Science Fiction,Paramount Pictures,United States Of America
227735,Dolphin Tale 2,Released,En,36000000,52424533,107,2014,12-09-2014 00:00,6.967857,6.7,96,,Morgan Freeman,Family,Alcon Entertainment,United States Of America
227783,The Nut Job,Released,En,0,0,85,2014,17-01-2014 00:00,18.568021,5.5,319,,Will Arnett,Animation,Open Road Films,Canada
227973,The Peanuts Movie,Released,En,99000000,246233113,88,2015,05-11-2015 00:00,34.308098,6.5,604,,Noah Schnapp,Animation,Blue Sky Studios,United States Of America
227975,Futuro Beach,Released,Pt,0,0,106,2014,01-05-2014 00:00,2.611364,6.4,31,,Wagner Moura,Drama,Coração Da Selva,Brazil
228066,Victor Frankenstein,Released,En,40000000,34227298,109,2015,10-11-2015 00:00,24.821138,5.6,685,,James Mcavoy,Drama,Twentieth Century Fox Film Corporation,United Kingdom
228150,Fury,Released,En,68000000,211817906,135,2014,15-10-2014 00:00,139.575085,7.4,3946,,Brad Pitt,War,Columbia Pictures,United Kingdom
228161,Home,Released,En,135000000,368871007,94,2015,18-03-2015 00:00,63.473086,6.8,1519,,Jim Parsons,Fantasy,Twentieth Century Fox Film Corporation,United States Of America
228165,The SpongeBob Movie: Sponge Out of Water,Released,En,74000000,311594032,93,2015,05-02-2015 00:00,36.952268,5.8,719,,Tom Kenny,Animation,Paramount Pictures,United States Of America
228194,The Hundred-Foot Journey,Released,En,22000000,88880821,122,2014,06-08-2014 00:00,27.898438,7.3,508,,Helen Mirren,Drama,Amblin Entertainment,India
228203,"McFarland, USA",Released,En,0,45710059,128,2015,20-02-2015 00:00,14.023082,7.4,213,,Kevin Costner,Drama,Walt Disney Pictures,United States Of America
228205,The Longest Ride,Released,En,34000000,63013281,128,2015,09-04-2015 00:00,41.946523,7.3,1064,,Scott Eastwood,Drama,Fox 2000 Pictures,United States Of America
228326,The Book of Life,Released,En,50000000,97437106,95,2014,01-10-2014 00:00,34.890999,7.3,755,,Diego Luna,Romance,Twentieth Century Fox Film Corporation,Mexico
